musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis
9993,Çapkan,Erkek,27,Antalya,3804.98,2024-09-06,P065,Telefon,Elektronik,264.17,18,4755.06
9993,Çapkan,Erkek,27,Antalya,3804.98,2023-06-07,P043,Kulaklık,Mutfak Ürünleri,593.15,17,10083.55
9993,Çapkan,Erkek,27,Antalya,3804.98,2023-07-06,P057,Telefon,Giyim,1358.55,5,6792.75
9993,Çapkan,Erkek,27,Antalya,3804.98,2023-05-26,P096,Defter,Ev Aletleri,11.36,5,56.8
9993,Çapkan,Erkek,27,Antalya,3804.98,2023-04-25,P050,Kulaklık,Ev Aletleri,1268.04,12,15216.48
7255,Berkal,Erkek,49,Gaziantep,1879.88,2023-06-03,P051,Kulaklık,Ev Aletleri,1084.5,2,2169.0
6579,Kocabaş,Erkek,28,İzmir,4195.95,2023-07-25,P058,Defter,Giyim,640.87,18,11535.66
2690,Ayaydın,Kadın,56,İstanbul,3735.17,2024-04-22,P042,Defter,Elektronik,845.41,15,12681.15
2690,Ayaydın,Kadın,56,İstanbul,3735.17,2022-12-26,P080,Defter,Kozmetik,1212.18,7,8485.26
9289,Aytuna,Erkek,31,Ankara,3713.2,2023-02-08,P042,Kalem,Kozmetik,632.73,19,12021.87
7433,İsra,Kadın,40,İstanbul,821.15,2023-04-28,P030,Su Şişesi,Elektronik,691.79,18,12452.22
7433,İsra,Kadın,40,İstanbul,821.15,2023-03-21,P032,Bilgisayar,Elektronik,729.78,18,13136.04
3484,Hafıza,Erkek,30,Gaziantep,2452.67,2023-05-15,P039,Kalem,Giyim,489.58,4,1958.32
8587,Cavit,Kadın,43,Konya,3929.05,2024-03-22,P039,Klima,Kırtasiye,1463.85,1,1463.85
6310,Lütfi,Erkek,26,Konya,107.16,2024-05-08,P052,Telefon,Elektronik,1009.87,9,9088.83
6310,Lütfi,Erkek,26,Konya,107.16,2023-07-07,P021,Kalem,Elektronik,929.65,15,13944.75
3474,Ünsever,Kadın,61,İstanbul,785.61,2023-12-17,P078,Kulaklık,Ev Aletleri,173.44,12,2081.28
8693,Abid,Kadın,37,Adana,1983.43,2023-01-15,P013,Mouse,Mutfak Ürünleri,804.8,13,10462.4
8693,Abid,Kadın,37,Adana,1983.43,2024-09-28,P074,Fırın,Kırtasiye,217.58,1,217.58
7041,Güllühan,Kadın,66,Konya,3277.37,2022-12-29,P050,Su Şişesi,Ev Aletleri,853.84,13,11099.92
7041,Güllühan,Kadın,66,Konya,3277.37,2024-07-14,P058,Klima,Mutfak Ürünleri,351.79,14,4925.06
8411,Serma,Erkek,62,Konya,1994.81,2023-08-23,P047,Su Şişesi,Mutfak Ürünleri,1064.36,5,5321.799999999999
8411,Serma,Erkek,62,Konya,1994.81,2023-10-20,P061,Çanta,Mutfak Ürünleri,572.31,16,9156.96
8411,Serma,Erkek,62,Konya,1994.81,2023-02-09,P059,Kalem,Kozmetik,1232.92,16,19726.72
4917,Kübran,Kadın,49,İstanbul,3033.3,2024-05-27,P059,Kalem,Ev Aletleri,520.85,14,7291.900000000001
4917,Kübran,Kadın,49,İstanbul,3033.3,2024-07-14,P022,Defter,Mutfak Ürünleri,282.25,19,5362.75
4917,Kübran,Kadın,49,İstanbul,3033.3,2024-04-21,P065,Su Şişesi,Elektronik,601.53,19,11429.07
1313,Ayülker,Erkek,60,Gaziantep,1248.29,2023-07-29,P085,Bilgisayar,Elektronik,1399.68,17,23794.56
1313,Ayülker,Erkek,60,Gaziantep,1248.29,2024-10-19,P097,Bilgisayar,Kırtasiye,691.07,2,1382.14
4639,Gülüs,Erkek,47,Adana,3729.55,2024-10-07,P086,Bilgisayar,Ev Aletleri,599.27,1,599.27
4046,Okbay,Kadın,35,İzmir,4979.71,2024-09-16,P018,Mouse,Kırtasiye,926.76,3,2780.28
2550,Üzer,Erkek,66,İstanbul,2767.36,2022-11-30,P047,Defter,Giyim,1042.18,9,9379.62
2550,Üzer,Erkek,66,İstanbul,2767.36,2023-01-18,P061,Kulaklık,Ev Aletleri,598.59,16,9577.44
6333,Esna,Kadın,63,Konya,1612.43,2024-04-16,P016,Su Şişesi,Kozmetik,130.68,18,2352.24
7862,Baytal,Erkek,46,Ankara,3863.94,2023-02-11,P083,Klima,Elektronik,80.14,3,240.42
7862,Baytal,Erkek,46,Ankara,3863.94,2024-10-30,P017,Çanta,Mutfak Ürünleri,898.24,5,4491.2
2204,Şeref,Kadın,21,Bursa,873.71,2024-08-15,P085,Su Şişesi,Giyim,1230.84,6,7385.039999999999
2501,Erkılıç,Erkek,41,Konya,548.15,2024-01-24,P018,Telefon,Ev Aletleri,147.27,3,441.81000000000006
5287,Coşkun,Erkek,44,Ankara,3012.3,2023-12-26,P032,Kalem,Ev Aletleri,1493.04,4,5972.16
5287,Coşkun,Erkek,44,Ankara,3012.3,2023-09-09,P098,Telefon,Ev Aletleri,99.21,4,396.84
3808,Maşide,Erkek,44,İstanbul,1480.1,2024-09-09,P021,Su Şişesi,Giyim,1455.82,4,5823.28
3808,Maşide,Erkek,44,İstanbul,1480.1,2024-09-21,P036,Mouse,Ev Aletleri,425.74,15,6386.1
5467,Mazlum,Erkek,51,İzmir,2688.17,2023-07-16,P067,Fırın,Mutfak Ürünleri,899.02,19,17081.38
9802,Semender,Kadın,58,İzmir,2436.9,2024-04-27,P003,Defter,Kozmetik,1033.5,18,18603.0
8462,Baba,Erkek,58,Konya,2225.7,2024-10-23,P016,Kulaklık,Ev Aletleri,1221.75,1,1221.75
9225,Masume,Kadın,35,İstanbul,3588.15,2023-07-02,P032,Mouse,Ev Aletleri,1207.3,13,15694.9
1147,Cuheyna,Erkek,33,Ankara,935.49,2024-01-22,P054,Kulaklık,Kozmetik,1303.73,12,15644.76
4225,Süzer,Erkek,39,Ankara,392.75,2024-06-08,P019,Bilgisayar,Elektronik,442.09,18,7957.62
4225,Süzer,Erkek,39,Ankara,392.75,2024-02-14,P008,Defter,Giyim,209.62,2,419.24
2583,Hadrey,Kadın,41,Konya,716.65,2024-10-15,P023,Fırın,Kozmetik,43.17,13,561.21
7446,Başhan,Erkek,67,İzmir,765.09,2023-08-21,P095,Su Şişesi,Giyim,1114.03,9,10026.27
3141,İde,Erkek,18,Adana,2682.5,2024-02-15,P084,Fırın,Kırtasiye,1228.99,16,19663.84
8308,Kapagan,Kadın,19,İzmir,889.16,2022-12-23,P065,Defter,Elektronik,106.48,12,1277.76
3385,İncifir,Kadın,42,Ankara,1378.88,2024-04-03,P097,Fırın,Giyim,890.14,7,6230.98
3678,Feryas,Kadın,33,Ankara,3609.13,2024-07-11,P031,Çanta,Giyim,117.88,1,117.88
3678,Feryas,Kadın,33,Ankara,3609.13,2023-07-01,P028,Mouse,Ev Aletleri,754.87,2,1509.74
4393,Milay,Erkek,54,Konya,3053.32,2024-10-28,P096,Mouse,Ev Aletleri,670.74,2,1341.48
4393,Milay,Erkek,54,Konya,3053.32,2023-04-14,P031,Su Şişesi,Elektronik,381.52,12,4578.24
7322,Rafih,Kadın,38,Konya,123.13,2024-03-23,P058,Mouse,Elektronik,920.46,5,4602.3
7322,Rafih,Kadın,38,Konya,123.13,2023-02-04,P021,Kalem,Elektronik,532.86,5,2664.3
8346,Erdursun,Kadın,22,Antalya,1020.3,2023-10-23,P040,Bilgisayar,Ev Aletleri,1453.88,13,18900.44
4372,Beyda,Kadın,43,Bursa,4840.46,2022-12-03,P020,Kalem,Giyim,402.59,18,7246.62
5540,Fehim,Kadın,53,Adana,3498.06,2024-07-30,P082,Klima,Elektronik,822.59,2,1645.18
4972,İmam,Erkek,26,Gaziantep,788.41,2023-09-26,P064,Kulaklık,Ev Aletleri,1428.26,18,25688.4525
4972,İmam,Erkek,26,Gaziantep,788.41,2023-07-09,P066,Mouse,Mutfak Ürünleri,402.79,17,6847.43
2851,Gülbeyan,Erkek,57,Ankara,1271.34,2023-05-08,P053,Çanta,Elektronik,683.74,11,7521.14
2963,Eşref,Kadın,30,Antalya,933.1,2024-06-09,P093,Çanta,Kırtasiye,505.99,2,1011.98
2963,Eşref,Kadın,30,Antalya,933.1,2024-03-25,P027,Bilgisayar,Kozmetik,868.48,19,16501.12
1722,Hanbiken,Erkek,67,Ankara,4897.38,2023-03-15,P095,Defter,Mutfak Ürünleri,193.65,16,3098.4
1722,Hanbiken,Erkek,67,Ankara,4897.38,2024-03-12,P088,Fırın,Mutfak Ürünleri,828.54,11,9113.94
5485,Ülke,Erkek,21,İzmir,4509.68,2024-10-10,P079,Su Şişesi,Ev Aletleri,141.81,17,2410.77
5076,Ilgı,Erkek,54,Adana,2757.25,2023-03-20,P062,Bilgisayar,Kozmetik,760.73,4,3042.92
9292,Akbaş,Kadın,44,İstanbul,1733.51,2024-06-27,P030,Mouse,Ev Aletleri,1184.8,1,1184.8
3941,Çokan,Erkek,42,Ankara,2682.56,2022-12-09,P084,Çanta,Kırtasiye,501.56,7,3510.92
3941,Çokan,Erkek,42,Ankara,2682.56,2022-12-07,P072,Kalem,Giyim,1135.5,6,6813.0
3323,Çinerk,Kadın,36,Gaziantep,4525.58,2024-01-22,P030,Su Şişesi,Elektronik,100.3,15,1504.5
2950,Nurey,Erkek,24,Ankara,1481.99,2023-10-13,P066,Klima,Mutfak Ürünleri,1090.98,1,1090.98
7731,Aygönenç,Kadın,66,İzmir,966.27,2023-10-25,P013,Klima,Kozmetik,180.0,11,1980.0
5002,Kısmet,Erkek,63,İzmir,1284.21,2023-11-07,P039,Klima,Giyim,582.04,5,2910.2
8448,Duyguhan,Kadın,49,Antalya,3625.13,2023-10-25,P004,Kalem,Mutfak Ürünleri,560.16,7,3921.12
2358,Âdem,Erkek,28,Gaziantep,3744.16,2023-03-31,P035,Klima,Ev Aletleri,1341.94,3,4025.82
2358,Âdem,Erkek,28,Gaziantep,3744.16,2023-01-02,P031,Fırın,Elektronik,1106.92,8,8855.36
4558,Kızıltunç,Kadın,60,Konya,4880.19,2022-12-22,P016,Mouse,Kırtasiye,651.97,6,3911.82
3200,Serhatmehmet,Kadın,63,Ankara,1102.74,2023-11-29,P100,Kulaklık,Mutfak Ürünleri,1226.31,4,4905.24
1894,İçimbike,Kadın,51,Gaziantep,4526.19,2023-09-16,P078,Telefon,Kozmetik,1016.32,1,1016.32
1894,İçimbike,Kadın,51,Gaziantep,4526.19,2023-10-09,P050,Mouse,Kırtasiye,979.9,11,10778.9
1894,İçimbike,Kadın,51,Gaziantep,4526.19,2023-12-31,P036,Telefon,Kırtasiye,1072.48,19,20377.12
9885,Çeviköz,Erkek,19,Gaziantep,1707.01,2024-10-05,P097,Mouse,Kırtasiye,451.37,9,4062.33
9714,Yasan,Kadın,24,Antalya,512.8,2024-10-01,P090,Çanta,Giyim,641.84,10,6418.400000000001
9714,Yasan,Kadın,24,Antalya,512.8,2023-10-27,P034,Kulaklık,Mutfak Ürünleri,615.81,19,11700.39
9227,Benek,Kadın,63,Antalya,2159.94,2024-01-25,P046,Su Şişesi,Kırtasiye,254.65,10,2546.5
9227,Benek,Kadın,63,Antalya,2159.94,2022-12-04,P068,Telefon,Kozmetik,1045.79,12,12549.48
3135,Yekbun,Erkek,47,Ankara,4949.66,2023-03-29,P036,Kulaklık,Mutfak Ürünleri,1165.95,10,11659.5
3135,Yekbun,Erkek,47,Ankara,4949.66,2024-03-27,P053,Telefon,Giyim,1291.09,18,23239.62
7150,Divan,Kadın,62,Gaziantep,4526.49,2023-05-12,P055,Kulaklık,Kozmetik,96.29,13,1251.77
3802,Jaruthip,Erkek,42,İzmir,923.4,2023-01-06,P013,Telefon,Mutfak Ürünleri,985.39,9,8868.51
3802,Jaruthip,Erkek,42,İzmir,923.4,2024-10-08,P042,Çanta,Kırtasiye,133.34,12,1600.08
3802,Jaruthip,Erkek,42,İzmir,923.4,2024-06-10,P089,Fırın,Giyim,1451.96,9,13067.64
3489,Azettin,Erkek,33,Antalya,1752.94,2023-09-10,P084,Defter,Ev Aletleri,1211.38,4,4845.52
5896,Müfit,Erkek,51,Bursa,1249.4,2024-02-24,P012,Bilgisayar,Elektronik,664.37,19,12623.03
5896,Müfit,Erkek,51,Bursa,1249.4,2023-09-27,P095,Defter,Ev Aletleri,113.57,5,567.8499999999999
8616,Vâlâ,Erkek,18,Konya,2945.36,2022-12-14,P085,Su Şişesi,Giyim,1444.17,8,11553.36
5597,Ummahani,Erkek,33,İzmir,1897.66,2023-04-09,P078,Mouse,Kozmetik,863.34,18,15540.12
5597,Ummahani,Erkek,33,İzmir,1897.66,2023-03-18,P039,Telefon,Elektronik,807.04,6,4842.24
5597,Ummahani,Erkek,33,İzmir,1897.66,2023-04-13,P024,Kulaklık,Kozmetik,7.98,8,63.84
5978,Yeşil,Erkek,22,İzmir,2830.11,2024-09-09,P040,Su Şişesi,Ev Aletleri,143.32,14,2006.48
6787,Akise,Erkek,22,Gaziantep,2479.25,2023-03-02,P006,Fırın,Giyim,1128.15,16,18050.4
6787,Akise,Erkek,22,Gaziantep,2479.25,2023-05-26,P038,Defter,Ev Aletleri,199.98,5,999.9
6787,Akise,Erkek,22,Gaziantep,2479.25,2024-04-25,P077,Çanta,Giyim,1358.22,7,9507.54
2520,Semrin,Kadın,19,Bursa,2023.12,2024-01-26,P059,Mouse,Ev Aletleri,1275.01,11,14025.11
2520,Semrin,Kadın,19,Bursa,2023.12,2024-02-11,P029,Mouse,Ev Aletleri,933.02,15,13995.3
2520,Semrin,Kadın,19,Bursa,2023.12,2023-04-10,P034,Defter,Elektronik,1299.67,15,19495.050000000003
2520,Semrin,Kadın,19,Bursa,2023.12,2023-03-30,P039,Fırın,Kırtasiye,1150.14,11,12651.54
2520,Semrin,Kadın,19,Bursa,2023.12,2023-01-21,P066,Bilgisayar,Mutfak Ürünleri,602.91,8,4823.28
2206,Altınışın,Kadın,52,Ankara,2157.35,2024-06-21,P009,Mouse,Elektronik,530.6,16,8489.6
2206,Altınışın,Kadın,52,Ankara,2157.35,2023-04-14,P004,Klima,Kozmetik,1387.06,19,25688.4525
8713,Bahittin,Kadın,35,Konya,835.54,2023-03-01,P094,Kulaklık,Ev Aletleri,686.71,18,12360.78
3272,Semrin,Erkek,34,Gaziantep,4795.06,2023-03-06,P017,Su Şişesi,Mutfak Ürünleri,1067.28,11,11740.08
1006,Aysuna,Erkek,54,Gaziantep,3531.4,2024-06-19,P095,Defter,Kozmetik,1489.01,10,14890.1
2044,Akmaral,Kadın,62,Antalya,552.13,2024-03-02,P088,Kulaklık,Elektronik,614.62,5,3073.1
2044,Akmaral,Kadın,62,Antalya,552.13,2024-01-21,P054,Defter,Kozmetik,163.95,1,163.95
4279,Örik,Kadın,59,İstanbul,4531.09,2024-01-16,P019,Telefon,Mutfak Ürünleri,13.53,5,67.64999999999999
9264,Burcuhan,Kadın,51,İzmir,3171.7,2024-06-22,P016,Telefon,Mutfak Ürünleri,524.17,14,7338.379999999999
9264,Burcuhan,Kadın,51,İzmir,3171.7,2024-08-24,P026,Telefon,Elektronik,1184.62,4,4738.48
9592,Dalkılıç,Erkek,25,Ankara,3210.03,2022-12-12,P012,Kulaklık,Kozmetik,896.26,16,14340.16
1361,Emal,Kadın,66,İzmir,4547.11,2023-02-03,P042,Su Şişesi,Giyim,455.04,4,1820.16
1361,Emal,Kadın,66,İzmir,4547.11,2023-10-26,P035,Bilgisayar,Kırtasiye,1421.23,4,5684.92
3547,Özdal,Kadın,41,Adana,2992.39,2022-11-08,P035,Çanta,Kozmetik,1259.71,3,3779.13
3547,Özdal,Kadın,41,Adana,2992.39,2023-05-09,P042,Mouse,Kozmetik,447.7,7,3133.9
7367,Esmanperi,Erkek,43,Adana,1990.41,2024-07-01,P001,Çanta,Giyim,600.54,14,8407.56
7367,Esmanperi,Erkek,43,Adana,1990.41,2022-12-02,P071,Su Şişesi,Elektronik,150.63,16,2410.08
7367,Esmanperi,Erkek,43,Adana,1990.41,2023-04-15,P008,Su Şişesi,Elektronik,527.56,7,3692.92
9168,Necmettin,Kadın,35,Adana,1301.32,2023-12-01,P073,Fırın,Kozmetik,845.28,10,8452.8
4125,Güzey,Erkek,63,İstanbul,1426.92,2023-08-23,P004,Telefon,Elektronik,202.57,16,3241.12
4657,Abdulmenaf,Erkek,28,Bursa,3557.96,2024-04-12,P046,Mouse,Ev Aletleri,648.03,19,12312.57
4657,Abdulmenaf,Erkek,28,Bursa,3557.96,2024-06-14,P056,Bilgisayar,Ev Aletleri,584.3,1,584.3
8764,Yağızkurt,Erkek,22,Konya,4639.56,2022-11-21,P036,Bilgisayar,Mutfak Ürünleri,1044.2,6,6265.200000000001
1997,Akkerman,Erkek,59,İstanbul,2424.89,2024-07-19,P024,Fırın,Elektronik,1125.47,16,18007.52
2902,Erdemer,Erkek,41,Ankara,1099.79,2023-04-09,P048,Bilgisayar,Ev Aletleri,1300.11,15,19501.65
9880,Refet,Kadın,47,Antalya,2484.55,2022-11-10,P057,Su Şişesi,Kozmetik,549.64,12,6595.68
9880,Refet,Kadın,47,Antalya,2484.55,2023-04-17,P032,Defter,Giyim,1184.11,9,10656.99
9880,Refet,Kadın,47,Antalya,2484.55,2023-08-28,P060,Kulaklık,Giyim,551.22,6,3307.32
2108,Baykan,Erkek,31,İzmir,3110.42,2023-02-16,P066,Bilgisayar,Giyim,432.23,18,7780.14
3986,Tolonbay,Kadın,43,İzmir,3429.07,2023-08-15,P058,Telefon,Kozmetik,138.62,4,554.48
3986,Tolonbay,Kadın,43,İzmir,3429.07,2023-04-16,P075,Telefon,Giyim,601.52,12,7218.24
3986,Tolonbay,Kadın,43,İzmir,3429.07,2024-01-20,P002,Kulaklık,Elektronik,1435.65,3,4306.950000000001
8613,Mehdiye,Kadın,18,İzmir,3333.13,2023-11-14,P030,Defter,Ev Aletleri,1253.63,15,18804.45
9785,Verim,Kadın,63,Bursa,1012.91,2023-04-21,P061,Defter,Kozmetik,1227.8,15,18417.0
4047,Alcan,Kadın,33,Adana,763.12,2024-10-07,P008,Telefon,Giyim,993.8,4,3975.2
4047,Alcan,Kadın,33,Adana,763.12,2023-03-28,P034,Kulaklık,Ev Aletleri,379.88,12,4558.56
8232,Salkın,Erkek,23,Ankara,3519.82,2024-09-10,P065,Mouse,Mutfak Ürünleri,457.4,1,457.4
2220,Vefia,Erkek,32,Konya,4009.07,2023-05-28,P025,Defter,Kozmetik,129.11,13,1678.4300000000003
2220,Vefia,Erkek,32,Konya,4009.07,2024-03-12,P038,Telefon,Kozmetik,1179.13,3,3537.3900000000003
2784,Besin,Kadın,41,Antalya,883.65,2022-12-03,P013,Kulaklık,Elektronik,976.64,8,7813.12
2784,Besin,Kadın,41,Antalya,883.65,2024-06-12,P083,Mouse,Kozmetik,142.62,6,855.72
5039,Denkel,Erkek,56,Konya,954.22,2024-03-19,P043,Çanta,Kozmetik,216.63,1,216.63
5039,Denkel,Erkek,56,Konya,954.22,2022-12-13,P053,Bilgisayar,Ev Aletleri,786.38,14,11009.32
5039,Denkel,Erkek,56,Konya,954.22,2024-01-29,P044,Telefon,Mutfak Ürünleri,901.69,17,15328.73
9879,Arifcan,Erkek,40,Gaziantep,4401.02,2024-01-01,P098,Mouse,Ev Aletleri,739.13,7,5173.91
9879,Arifcan,Erkek,40,Gaziantep,4401.02,2024-08-25,P071,Kulaklık,Ev Aletleri,811.84,18,14613.12
8996,Hümeyra,Erkek,22,Gaziantep,341.85,2024-06-22,P079,Çanta,Kırtasiye,1178.31,5,5891.549999999999
2299,Şamiha,Erkek,44,Konya,1257.27,2023-02-18,P054,Klima,Giyim,863.0,19,16397.0
5763,Vargın,Erkek,63,Bursa,317.0,2023-05-05,P047,Telefon,Ev Aletleri,1494.28,11,16437.079999999998
6870,Muratcan,Kadın,38,Gaziantep,4625.85,2024-06-13,P080,Çanta,Elektronik,155.2,2,310.4
6870,Muratcan,Kadın,38,Gaziantep,4625.85,2023-05-27,P081,Defter,Ev Aletleri,902.94,1,902.94
6870,Muratcan,Kadın,38,Gaziantep,4625.85,2024-07-09,P057,Telefon,Mutfak Ürünleri,247.47,7,1732.29
8123,Tuğçe,Erkek,59,Adana,2588.85,2022-12-21,P014,Telefon,Elektronik,78.78,6,472.68
8482,Denkel,Erkek,55,Gaziantep,2097.3,2024-04-29,P037,Kulaklık,Kozmetik,80.27,9,722.43
8482,Denkel,Erkek,55,Gaziantep,2097.3,2024-04-20,P059,Çanta,Ev Aletleri,611.32,13,7947.160000000001
5490,Rebihat,Erkek,69,Konya,4631.59,2024-03-26,P026,Kulaklık,Kırtasiye,870.41,18,15667.38
5490,Rebihat,Erkek,69,Konya,4631.59,2023-03-29,P026,Bilgisayar,Mutfak Ürünleri,1251.98,17,21283.66
5490,Rebihat,Erkek,69,Konya,4631.59,2024-04-15,P045,Bilgisayar,Kırtasiye,788.51,3,2365.53
4986,Haciali,Kadın,57,Antalya,2470.18,2024-01-15,P004,Su Şişesi,Mutfak Ürünleri,928.07,11,10208.77
8261,Uçan,Erkek,38,Antalya,3137.64,2024-10-18,P034,Bilgisayar,Kozmetik,1195.96,14,16743.440000000002
2138,Noman,Kadın,69,Antalya,2891.24,2022-12-08,P072,Telefon,Elektronik,364.75,15,5471.25
5562,Fehmiye,Erkek,45,Ankara,1684.23,2023-03-23,P085,Kulaklık,Kozmetik,1271.72,8,10173.76
5562,Fehmiye,Erkek,45,Ankara,1684.23,2024-11-01,P069,Su Şişesi,Ev Aletleri,132.72,16,2123.52
6575,Aysema,Erkek,46,Bursa,4566.67,2023-01-30,P046,Defter,Mutfak Ürünleri,531.17,7,3718.19
6575,Aysema,Erkek,46,Bursa,4566.67,2023-04-02,P008,Telefon,Kozmetik,1376.1,5,6880.5
6575,Aysema,Erkek,46,Bursa,4566.67,2023-12-03,P092,Kalem,Kırtasiye,90.59,3,271.77
6575,Aysema,Erkek,46,Bursa,4566.67,2024-05-08,P091,Kulaklık,Kozmetik,787.1,7,5509.7
3011,Altınbike,Erkek,21,Gaziantep,2455.38,2024-03-18,P079,Klima,Elektronik,684.86,2,1369.72
3222,Övün,Kadın,32,Konya,1278.61,2024-07-05,P021,Kulaklık,Ev Aletleri,21.89,19,415.91
2630,Sefer,Kadın,57,Gaziantep,1946.51,2023-11-30,P052,Bilgisayar,Kozmetik,1476.65,17,25103.050000000003
8503,Şanlı,Erkek,37,Antalya,765.26,2024-04-06,P041,Mouse,Ev Aletleri,557.33,16,8917.28
4257,Benol,Kadın,48,Antalya,3247.21,2024-07-10,P070,Klima,Ev Aletleri,1446.08,19,25688.4525
4747,Verim,Erkek,69,Konya,361.93,2024-08-16,P074,Bilgisayar,Kırtasiye,193.41,8,1547.28
9238,Yahşi,Erkek,68,Konya,4101.04,2023-07-15,P005,Telefon,Kırtasiye,881.5,9,7933.5
9238,Yahşi,Erkek,68,Konya,4101.04,2023-01-26,P021,Çanta,Elektronik,488.76,4,1955.04
9238,Yahşi,Erkek,68,Konya,4101.04,2023-03-27,P009,Çanta,Kırtasiye,565.35,11,6218.85
2446,Süzer,Kadın,57,İzmir,1417.41,2024-03-29,P043,Fırın,Kozmetik,422.88,9,3805.92
2446,Süzer,Kadın,57,İzmir,1417.41,2024-09-28,P024,Çanta,Mutfak Ürünleri,840.81,2,1681.62
2446,Süzer,Kadın,57,İzmir,1417.41,2024-10-20,P089,Kalem,Mutfak Ürünleri,898.38,14,12577.32
2496,Aliihsan,Erkek,32,Gaziantep,4494.64,2023-06-21,P043,Mouse,Mutfak Ürünleri,1045.73,8,8365.84
2496,Aliihsan,Erkek,32,Gaziantep,4494.64,2023-12-15,P018,Defter,Ev Aletleri,480.09,17,8161.53
2811,Nazi,Kadın,33,Ankara,1901.38,2023-06-28,P094,Klima,Kırtasiye,1417.97,10,14179.7
1513,Âlemşah,Kadın,64,Ankara,2956.29,2023-02-22,P072,Kalem,Kozmetik,1293.03,2,2586.06
1183,Faize,Kadın,37,Antalya,4650.0,2024-03-18,P057,Bilgisayar,Mutfak Ürünleri,260.7,16,4171.2
3343,Şendoğan,Erkek,38,İzmir,3526.5,2023-04-11,P055,Kulaklık,Giyim,749.03,8,5992.24
3343,Şendoğan,Erkek,38,İzmir,3526.5,2023-12-03,P086,Kalem,Elektronik,434.09,18,7813.62
9021,Tanır,Erkek,56,İzmir,3678.43,2023-05-16,P078,Telefon,Mutfak Ürünleri,1377.75,8,11022.0
9021,Tanır,Erkek,56,İzmir,3678.43,2023-07-02,P008,Çanta,Elektronik,1150.18,14,16102.52
3518,Nesip,Kadın,37,Adana,4851.72,2023-09-22,P069,Defter,Elektronik,457.92,13,5952.96
5751,Barışcan,Kadın,27,İzmir,2927.89,2023-07-17,P067,Su Şişesi,Elektronik,1134.39,6,6806.34
8384,İvecen,Kadın,53,Konya,3212.63,2023-11-10,P092,Defter,Kırtasiye,59.3,5,296.5
3481,Abdülcemal,Kadın,65,Ankara,3197.3,2022-12-02,P087,Kalem,Kırtasiye,1367.17,8,10937.36
3481,Abdülcemal,Kadın,65,Ankara,3197.3,2023-05-15,P084,Mouse,Kırtasiye,233.27,16,3732.32
3481,Abdülcemal,Kadın,65,Ankara,3197.3,2023-08-16,P081,Kulaklık,Elektronik,569.82,6,3418.92
3481,Abdülcemal,Kadın,65,Ankara,3197.3,2023-08-19,P100,Defter,Giyim,404.73,5,2023.65
3481,Abdülcemal,Kadın,65,Ankara,3197.3,2024-01-26,P081,Bilgisayar,Ev Aletleri,323.46,2,646.92
3898,Yazganalp,Kadın,18,Bursa,3950.76,2024-04-10,P028,Telefon,Mutfak Ürünleri,909.55,11,10005.05
3898,Yazganalp,Kadın,18,Bursa,3950.76,2023-08-05,P050,Defter,Mutfak Ürünleri,1118.58,12,13422.96
3427,Haliye,Kadın,63,İzmir,2530.39,2024-01-08,P033,Kulaklık,Giyim,218.96,11,2408.56
7480,Temuçin,Erkek,48,İzmir,2501.32,2023-03-11,P068,Kulaklık,Giyim,874.1,19,16607.9
2343,Hıfzullah,Erkek,45,Gaziantep,1894.72,2023-07-24,P089,Çanta,Kozmetik,46.59,9,419.31000000000006
1511,Nevsal,Kadın,41,Adana,4755.66,2023-07-02,P094,Telefon,Kırtasiye,439.91,15,6598.650000000001
1511,Nevsal,Kadın,41,Adana,4755.66,2023-08-07,P076,Fırın,Kırtasiye,686.8,18,12362.4
3777,Mufide,Erkek,58,Adana,3337.6,2024-01-06,P053,Kalem,Kozmetik,225.21,1,225.21
6276,Eyyüp,Kadın,18,İzmir,4998.68,2024-03-19,P028,Su Şişesi,Kozmetik,1291.53,8,10332.24
8577,Telim,Kadın,41,İzmir,345.66,2023-09-14,P063,Çanta,Giyim,196.77,13,2558.01
8577,Telim,Kadın,41,İzmir,345.66,2024-04-03,P017,Bilgisayar,Ev Aletleri,1074.22,9,9667.98
2191,Fahrullah,Erkek,36,Gaziantep,519.62,2023-09-17,P008,Klima,Kozmetik,264.16,19,5019.040000000001
6456,Şamiha,Erkek,42,İzmir,4919.81,2022-11-16,P008,Kalem,Kozmetik,1201.45,3,3604.35
3203,Üzer,Kadın,59,Konya,3613.38,2023-12-21,P055,Bilgisayar,Mutfak Ürünleri,284.23,7,1989.61
3797,Haliye,Erkek,22,Gaziantep,3970.86,2023-01-05,P043,Klima,Elektronik,283.54,13,3686.02
3797,Haliye,Erkek,22,Gaziantep,3970.86,2022-12-30,P048,Telefon,Ev Aletleri,1117.68,18,20118.24
9115,Vaysal,Erkek,49,İzmir,540.62,2023-08-28,P005,Klima,Mutfak Ürünleri,41.52,12,498.24
6194,Ayduru,Erkek,18,Antalya,1275.74,2022-12-28,P016,Çanta,Kozmetik,656.63,14,9192.82
3157,Veis,Erkek,67,Konya,4814.23,2023-09-21,P055,Bilgisayar,Ev Aletleri,283.12,12,3397.44
